account_id,mrr,arr,seats_licensed,employee_count,tenure_days,days_until_renewal,mrr_per_seat,plan_tier_encoded,region_APAC,region_EMEA,avg_monthly_logins,avg_active_user_ratio,avg_feature_adoption_pct,avg_data_processed_gb,total_api_calls,has_api_integration,months_observed,login_trend_pct,logins_mom_change,total_tickets,avg_resolution_hours,avg_csat_score,pct_high_critical_tickets,tickets_last_90d,days_since_last_ticket,days_since_critical_ticket,ticket_velocity_ratio,last_nps_score,nps_trend,avg_nps_score,nps_response_count,churned
ACC-0991,22565.58,270786.96,158,3698,158,202,142.82,2,False,True,3621.0,0.5152,0.51,17.37,0.0,0.0,5.0,0.0321,-403.0,10.0,26.3,3.6,0.3,7.0,1.0,1.0,1.166,9.0,1.0,8.5,2.0,0
ACC-0992,13498.79,161985.48,81,2296,115,245,166.65,2,False,True,1810.6667,0.6213,0.3333,14.67,0.0,0.0,3.0,0.0,-322.0,7.0,14.143,3.2,0.571,7.0,2.0,71.0,1.0,8.0,-2.0,9.0,2.0,0
ACC-0993,3710.58,44526.96,7,77,274,86,530.08,1,False,True,94.0,0.6029,0.3412,21.2811,38792.0,1.0,9.0,0.0912,0.0,23.0,22.217,3.562,0.13,9.0,5.0,240.0,1.174,5.0,0.0,5.0,2.0,0
ACC-0994,3609.97,43319.64,24,76,321,39,150.42,1,False,True,415.2,0.8124,0.4002,34.44,42501.0,1.0,10.0,0.0628,74.0,32.0,35.156,3.5,0.312,9.0,14.0,218.0,0.937,6.0,2.0,5.0,2.0,0
ACC-0995,21759.88,261118.56,191,3698,360,0,113.93,2,True,False,2818.1818,0.6321,0.3636,31.82,55401.0,1.0,11.0,0.0281,-288.0,26.0,29.346,4.316,0.308,4.0,41.0,199.0,0.564,6.0,1.0,5.67,3.0,0
ACC-0996,372.92,4475.04,3,47,408,312,124.31,0,True,False,38.6667,0.667,0.4271,21.2958,0.0,0.0,12.0,0.0087,-4.0,1.0,1.0,3.7,0.0,0.0,335.0,999.0,0.0,8.0,1.0,7.0,3.0,0
ACC-0997,247.51,2970.12,4,7,425,-65,61.88,0,True,False,37.1667,0.625,0.1667,20.9217,0.0,0.0,12.0,-0.4496,-15.0,32.0,23.812,2.786,0.375,4.0,18.0,18.0,0.5,4.0,-2.0,4.33,3.0,1
ACC-0998,9628.24,115538.88,101,2759,757,-397,95.33,2,False,True,2223.25,0.9292,0.5875,27.6042,64945.0,1.0,12.0,0.0225,-237.0,39.0,27.564,3.828,0.205,8.0,10.0,275.0,0.82,10.0,2.0,9.0,2.0,0
ACC-0999,478.13,5737.56,3,23,706,-346,159.38,0,False,False,28.0,0.667,0.3229,30.365,0.0,0.0,12.0,0.0,-7.0,10.0,11.4,4.0,0.5,1.0,23.0,23.0,0.4,10.0,1.0,9.5,2.0,0
ACC-1000,642.08,7704.96,4,30,610,-250,160.52,0,True,False,38.8333,0.4375,0.1875,27.1325,0.0,0.0,12.0,0.0263,-5.0,3.0,21.667,3.0,0.667,1.0,80.0,173.0,1.332,7.0,-2.0,8.0,2.0,0
ACC-1001,3208.99,38507.88,14,172,1007,-647,229.21,1,True,False,306.5,0.7559,0.5951,22.3592,45656.0,1.0,12.0,0.0075,9.0,8.0,33.625,3.625,0.25,5.0,13.0,107.0,2.499,7.0,0.0,7.33,3.0,0
ACC-1002,397.58,4770.96,1,31,551,169,397.58,0,True,False,12.0,0.0,0.1771,21.7717,0.0,0.0,12.0,0.0606,2.0,10.0,29.0,4.5,0.2,2.0,21.0,999.0,0.8,6.0,-2.0,7.33,3.0,0
ACC-1003,2860.88,34330.56,5,120,972,-612,572.18,1,True,False,116.6667,0.6167,0.232,21.285,60206.0,1.0,12.0,0.065,7.0,36.0,22.444,3.806,0.25,10.0,1.0,56.0,1.111,5.0,-1.0,5.5,2.0,0
ACC-1004,717.4,8608.8,3,49,323,37,239.13,0,False,False,27.6667,0.3888,0.1875,8.8617,0.0,0.0,6.0,-0.3725,-18.0,15.0,19.733,2.667,0.533,0.0,142.0,142.0,0.0,2.0,-1.0,2.5,2.0,1
ACC-1005,685.39,8224.68,3,17,369,-9,228.46,0,True,False,51.0,0.333,0.4583,27.2783,0.0,0.0,12.0,0.0333,5.0,10.0,35.0,3.778,0.0,1.0,52.0,999.0,0.4,7.0,-1.0,7.5,2.0,0
ACC-1006,2388.48,28661.76,9,210,339,21,265.39,1,True,False,240.0,0.4847,0.2402,25.5064,0.0,0.0,11.0,0.1158,50.0,9.0,31.556,3.0,0.111,4.0,4.0,999.0,1.629,7.0,-2.0,7.67,3.0,0
ACC-1007,550.31,6603.72,2,39,563,-203,275.15,0,False,False,24.25,0.625,0.3125,20.1475,0.0,0.0,12.0,-0.0274,-1.0,16.0,26.125,3.364,0.375,5.0,25.0,72.0,1.25,9.0,0.0,8.33,3.0,0
ACC-1008,4172.16,50065.92,27,125,872,-512,154.52,2,True,False,513.7273,0.4409,0.3818,25.5873,37630.0,1.0,11.0,-0.4205,-221.0,44.0,27.273,2.784,0.318,9.0,37.0,110.0,0.75,2.0,0.0,2.0,1.0,1
ACC-1009,498.59,5983.08,2,32,632,-272,249.3,0,False,False,16.4167,0.5,0.5208,28.6567,0.0,0.0,12.0,0.0426,-1.0,11.0,48.636,3.714,0.0,4.0,16.0,999.0,1.454,9.0,2.0,7.67,3.0,0
ACC-1010,742.64,8911.68,1,26,395,-35,742.64,0,True,False,13.3333,0.0,0.1771,23.3133,0.0,0.0,12.0,0.0,-2.0,15.0,52.867,3.533,0.0,3.0,10.0,999.0,0.8,4.0,-1.0,4.67,3.0,0
ACC-1011,563.72,6764.64,1,21,219,141,563.72,0,False,False,15.8571,0.0,0.5536,35.5571,0.0,0.0,7.0,-0.0408,-2.0,6.0,47.333,2.5,0.167,1.0,68.0,999.0,0.389,7.0,-1.0,7.67,3.0,0
ACC-1012,237.9,2854.8,4,42,437,-77,59.48,0,False,True,59.6667,0.8333,0.3125,28.8075,0.0,0.0,12.0,0.0377,-6.0,19.0,14.842,3.538,0.211,5.0,40.0,133.0,1.052,10.0,3.0,9.0,3.0,0
ACC-1013,357.58,4290.96,1,38,513,-153,357.58,0,True,False,9.1667,0.0,0.1875,28.6067,0.0,0.0,12.0,0.0,-1.0,13.0,26.615,3.417,0.231,1.0,67.0,999.0,0.308,9.0,-1.0,9.67,3.0,0
ACC-1014,2165.09,25981.08,14,249,133,227,154.65,1,True,False,390.0,0.8212,0.3392,37.33,0.0,0.0,4.0,0.0131,2.0,5.0,30.8,3.333,0.4,1.0,59.0,122.0,0.267,10.0,0.0,10.0,1.0,0
ACC-1015,21476.01,257712.12,70,4395,1107,-747,306.8,2,False,False,822.3333,0.8177,0.5458,27.875,78980.0,1.0,12.0,0.243,154.0,57.0,34.754,3.841,0.193,13.0,4.0,170.0,0.912,7.0,1.0,6.75,4.0,0
ACC-1016,14715.19,176582.28,39,824,1243,-883,377.31,2,False,False,814.9167,0.8718,0.325,14.9567,50001.0,1.0,12.0,0.0853,98.0,39.0,20.487,4.0,0.205,3.0,14.0,96.0,0.308,5.0,1.0,4.5,2.0,0
ACC-1017,296.19,3554.28,2,40,204,156,148.1,0,False,False,24.3333,0.5,0.2083,25.3067,0.0,0.0,6.0,0.0,3.0,10.0,33.6,3.333,0.2,2.0,24.0,127.0,0.4,8.0,0.0,8.0,1.0,0
ACC-1018,274.14,3289.68,3,14,591,129,91.38,0,False,True,38.4167,0.667,0.4479,24.0708,0.0,0.0,12.0,0.0614,-6.0,25.0,35.92,3.579,0.32,6.0,4.0,188.0,0.96,7.0,0.0,7.0,2.0,0
ACC-1019,431.03,5172.36,3,30,311,49,143.68,0,False,False,35.5,0.7669,0.575,36.637,0.0,0.0,10.0,0.15,0.0,6.0,26.833,3.0,0.333,2.0,66.0,280.0,1.11,5.0,-1.0,5.67,3.0,0
ACC-1020,1024.38,12292.56,9,36,136,224,113.82,1,False,False,132.5,0.333,0.2145,21.355,1967.0,1.0,2.0,0.0,-81.0,11.0,15.636,2.2,0.727,2.0,67.0,93.0,0.121,2.0,0.0,2.0,1.0,1
ACC-1021,3055.35,36664.2,20,246,321,399,152.77,1,True,False,568.0,0.755,0.25,27.177,46917.0,1.0,10.0,0.0628,27.0,15.0,29.733,3.733,0.267,4.0,5.0,162.0,0.889,5.0,1.0,4.67,3.0,0
ACC-1022,10486.08,125832.96,128,963,707,13,81.92,2,False,False,1853.8333,0.7499,0.5667,34.4667,38525.0,1.0,12.0,0.1965,-151.0,38.0,28.632,4.0,0.184,11.0,11.0,90.0,1.158,9.0,2.0,8.33,3.0,0
ACC-1023,778.77,9345.24,4,22,713,-353,194.69,0,False,False,77.3333,0.6458,0.5729,28.9767,0.0,0.0,12.0,0.0,-12.0,2.0,12.5,5.0,0.0,1.0,47.0,999.0,1.996,5.0,0.0,5.0,0.0,0
ACC-1024,485.97,5831.64,3,28,704,16,161.99,0,False,True,35.0833,0.333,0.4479,18.86,0.0,0.0,12.0,-0.0388,2.0,11.0,15.727,3.444,0.273,5.0,11.0,262.0,1.818,4.0,-2.0,4.75,4.0,0
ACC-1025,331.28,3975.36,1,37,672,48,331.28,0,False,False,19.75,0.4167,0.3229,28.3492,0.0,0.0,12.0,0.0536,-1.0,7.0,41.286,4.0,0.286,1.0,46.0,999.0,0.571,10.0,1.0,9.5,4.0,0
ACC-1026,251.87,3022.44,3,27,625,95,83.96,0,False,False,37.0,0.2962,0.3194,19.8489,0.0,0.0,9.0,-0.586,-20.0,27.0,11.63,2.783,0.704,0.0,112.0,127.0,0.0,5.0,0.0,5.0,1.0,1
ACC-1027,10338.53,124062.36,51,4222,1422,-1062,202.72,2,False,False,1116.0,0.6896,0.5542,25.7133,57151.0,1.0,12.0,0.2369,-63.0,34.0,32.5,3.696,0.147,5.0,18.0,163.0,0.588,8.0,2.0,6.67,3.0,0
ACC-1028,667.98,8015.76,1,45,462,258,667.98,0,False,False,13.75,0.0,0.2917,36.0967,0.0,0.0,12.0,0.0238,0.0,10.0,19.9,4.0,0.3,2.0,17.0,999.0,0.8,9.0,1.0,8.5,2.0,0
ACC-1029,3531.62,42379.44,6,56,620,-260,588.6,1,False,False,138.6667,0.5139,0.375,24.1008,0.0,0.0,12.0,0.0675,13.0,22.0,25.409,3.062,0.182,5.0,6.0,999.0,0.909,6.0,0.0,6.0,1.0,0
ACC-1030,752.07,9024.84,2,41,177,183,376.04,0,False,True,8.0,0.0,0.125,2.57,0.0,0.0,1.0,0.0,0.0,6.0,89.0,1.8,0.333,0.0,134.0,155.0,0.0,5.0,0.0,5.0,0.0,1
ACC-1031,544.58,6534.96,1,25,135,225,544.58,0,False,True,8.5,0.0,0.25,13.3775,0.0,0.0,4.0,-0.303,-5.0,2.0,6.5,1.5,0.5,1.0,36.0,999.0,0.666,5.0,0.0,5.0,0.0,1
ACC-1032,539.33,6471.96,1,9,600,-240,539.33,0,False,True,11.25,0.0,0.5208,26.6633,0.0,0.0,12.0,-0.0833,-1.0,4.0,9.5,5.0,0.5,1.0,16.0,999.0,0.999,10.0,1.0,9.33,3.0,0
ACC-1033,15763.61,189163.32,78,2163,451,269,202.1,2,False,True,1020.75,0.6485,0.3083,19.1958,78115.0,1.0,12.0,0.0179,-109.0,53.0,27.377,3.409,0.264,18.0,2.0,269.0,1.358,7.0,-1.0,7.5,2.0,0
ACC-1034,204.36,2452.32,2,35,409,-49,102.18,0,False,True,28.8333,0.6667,0.5625,22.3025,0.0,0.0,12.0,0.0471,-5.0,18.0,22.444,3.636,0.333,3.0,6.0,16.0,0.667,6.0,-2.0,7.0,2.0,0
ACC-1035,10262.09,123145.08,135,3809,935,-215,76.02,2,False,False,2882.1667,0.5302,0.5167,24.0042,71769.0,1.0,12.0,0.0253,-429.0,34.0,23.912,3.69,0.353,8.0,5.0,269.0,0.941,6.0,0.0,6.0,1.0,0
ACC-1036,3217.4,38608.8,23,294,642,-282,139.89,1,False,True,384.75,0.5472,0.244,28.4075,56771.0,1.0,12.0,0.1385,85.0,45.0,21.267,3.65,0.222,13.0,13.0,77.0,1.155,5.0,0.0,5.0,1.0,0
ACC-1037,4409.97,52919.64,114,3998,1260,-900,38.68,2,False,False,2514.1667,0.7713,0.65,19.4958,57262.0,1.0,12.0,0.0323,408.0,57.0,32.877,3.776,0.158,18.0,10.0,32.0,1.263,10.0,2.0,9.0,2.0,0
ACC-1038,3449.74,41396.88,10,165,743,-383,344.97,1,False,True,129.6,0.38,0.3571,19.92,41214.0,1.0,10.0,-0.4378,-54.0,49.0,22.449,2.487,0.408,4.0,77.0,83.0,0.272,5.0,0.0,5.0,1.0,1
ACC-1039,302.79,3633.48,3,44,269,91,100.93,0,False,False,30.5,0.333,0.3281,21.7513,0.0,0.0,8.0,-0.0323,-5.0,8.0,19.625,3.0,0.375,2.0,23.0,999.0,0.666,10.0,0.0,10.0,1.0,0
ACC-1040,653.47,7841.64,4,9,111,609,163.37,0,False,False,,,,,,,,0.0,0.0,2.0,3.0,5.0,1.0,0.0,100.0,100.0,,5.0,0.0,5.0,0.0,1
ACC-1041,9160.76,109929.12,103,1703,955,-595,88.94,2,False,False,1248.8333,0.6643,0.5708,25.2658,0.0,0.0,12.0,0.0847,10.0,55.0,21.927,3.63,0.218,17.0,1.0,43.0,1.236,7.0,-1.0,7.67,3.0,0
ACC-1042,537.19,6446.28,4,29,616,-256,134.3,0,False,True,63.9167,0.5,0.1771,28.0733,0.0,0.0,12.0,0.0899,-2.0,10.0,20.3,3.625,0.4,2.0,7.0,86.0,0.8,5.0,-2.0,6.0,3.0,0
ACC-1043,3371.63,40459.56,13,295,964,-604,259.36,1,False,True,375.8333,0.6086,0.4763,31.0833,0.0,0.0,12.0,0.0115,39.0,28.0,33.107,3.591,0.25,6.0,25.0,317.0,0.857,9.0,2.0,8.0,3.0,0
ACC-1044,247.79,2973.48,4,13,166,194,61.95,0,False,False,17.5,0.125,0.125,7.56,0.0,0.0,2.0,0.0,-23.0,0.0,,3.7,0.0,0.0,999.0,999.0,0.0,5.0,0.0,5.0,0.0,1
ACC-1045,2839.83,34077.96,15,203,697,23,189.32,1,False,True,309.75,0.5667,0.6071,23.0733,56429.0,1.0,12.0,0.0519,-51.0,29.0,22.0,3.737,0.138,6.0,18.0,33.0,0.827,6.0,0.0,6.33,3.0,0
ACC-1046,2587.93,31055.16,20,103,710,10,129.4,1,False,False,403.4,0.605,0.2714,21.603,0.0,0.0,10.0,-0.4271,-176.0,20.0,17.1,2.353,0.45,0.0,100.0,121.0,0.0,1.0,0.0,1.33,3.0,1
ACC-1047,613.82,7365.84,3,27,586,-226,204.61,0,False,True,42.1,0.5335,0.1625,19.963,0.0,0.0,10.0,-0.5127,-16.0,25.0,23.96,2.5,0.44,0.0,94.0,238.0,0.0,3.0,-3.0,4.5,2.0,1
ACC-1048,3768.01,45216.12,21,30,358,2,179.43,1,False,False,508.0909,0.5409,0.4677,24.3909,46492.0,1.0,11.0,0.0429,46.0,29.0,19.448,4.0,0.414,8.0,7.0,97.0,1.011,8.0,0.0,8.0,2.0,0
ACC-1049,4816.35,57796.2,170,830,1200,-840,28.33,2,False,True,4343.3333,0.9143,0.6333,23.1658,65637.0,1.0,12.0,0.0363,-311.0,48.0,23.229,3.917,0.375,19.0,5.0,17.0,1.583,5.0,-1.0,5.0,3.0,0
ACC-1050,538.58,6462.96,2,24,115,245,269.29,0,False,False,24.0,0.5,0.5417,25.6867,0.0,0.0,3.0,0.0,-4.0,0.0,,3.7,0.0,0.0,999.0,999.0,0.0,5.0,0.0,5.0,0.0,0
ACC-1051,2053.67,24644.04,21,298,825,-465,97.79,1,False,True,443.1667,0.7978,0.5355,22.6908,0.0,0.0,12.0,0.0236,38.0,26.0,17.192,3.905,0.308,12.0,2.0,999.0,1.846,7.0,1.0,6.5,2.0,0
ACC-1052,473.68,5684.16,3,14,565,155,157.89,0,False,True,58.3333,0.667,0.1979,31.48,0.0,0.0,12.0,0.1394,4.0,8.0,42.625,3.167,0.125,2.0,22.0,332.0,1.0,8.0,0.0,7.25,4.0,0
ACC-1053,266.96,3203.52,2,27,170,190,133.48,0,False,False,39.6,0.5,0.475,18.122,0.0,0.0,5.0,-0.0165,11.0,2.0,23.0,3.0,0.5,0.0,115.0,999.0,0.0,5.0,0.0,5.0,1.0,0
ACC-1054,320.7,3848.4,3,6,565,155,106.9,0,True,False,18.4,0.1998,0.1625,14.182,0.0,0.0,10.0,-0.5479,-10.0,12.0,14.25,2.7,0.417,0.0,96.0,165.0,0.0,5.0,0.0,5.0,0.0,1
ACC-1055,758.22,9098.64,3,28,564,-204,252.74,0,False,False,19.875,0.4584,0.125,18.445,0.0,0.0,8.0,-0.4615,-10.0,21.0,20.81,2.684,0.429,0.0,127.0,223.0,0.0,5.0,0.0,5.0,0.0,1
ACC-1056,3309.4,39712.8,19,251,944,-224,174.18,1,False,True,268.0,0.7192,0.393,27.8033,0.0,0.0,12.0,0.0224,23.0,39.0,26.282,3.75,0.308,9.0,1.0,89.0,0.923,6.0,1.0,5.0,3.0,0
ACC-1057,1853.93,22247.16,9,152,533,-173,205.99,1,False,True,200.5833,0.593,0.4822,25.3025,51522.0,1.0,12.0,0.0016,23.0,28.0,36.357,3.52,0.179,7.0,16.0,999.0,1.0,8.0,3.0,6.5,4.0,0
ACC-1058,261.24,3134.88,2,26,717,-357,130.62,0,False,True,11.8571,0.2143,0.3214,19.0343,0.0,0.0,7.0,-0.4255,-4.0,32.0,28.281,2.552,0.438,0.0,159.0,210.0,0.0,4.0,0.0,4.0,1.0,1
ACC-1059,545.84,6550.08,4,10,603,117,136.46,0,False,False,70.25,0.6042,0.2083,26.4667,0.0,0.0,12.0,0.0806,0.0,6.0,33.0,3.0,0.333,4.0,6.0,999.0,2.665,6.0,0.0,6.0,3.0,0
ACC-1060,630.44,7565.28,3,48,713,-353,210.15,0,False,True,55.8333,0.6948,0.4688,32.8325,0.0,0.0,12.0,0.0179,-1.0,15.0,20.2,3.714,0.4,4.0,20.0,53.0,1.066,6.0,0.0,6.0,1.0,0
ACC-1061,23693.06,284316.72,127,3614,249,111,186.56,2,False,False,1446.5,0.8081,0.45,16.5025,47062.0,1.0,8.0,0.0227,6.0,27.0,20.778,3.87,0.296,10.0,12.0,66.0,0.988,8.0,1.0,7.33,3.0,0
ACC-1062,3805.15,45661.8,21,121,1008,-648,181.2,1,False,False,428.3333,0.8096,0.4644,31.255,61270.0,1.0,12.0,0.1421,-23.0,11.0,17.0,4.3,0.455,2.0,1.0,999.0,0.727,6.0,0.0,6.0,2.0,0
ACC-1063,2320.25,27843.0,20,45,149,211,116.01,1,False,True,445.0,0.6,0.5893,19.53,25693.0,1.0,4.0,-0.0065,-102.0,1.0,18.0,4.0,0.0,0.0,99.0,999.0,0.0,9.0,1.0,8.5,2.0,0
ACC-1064,2115.35,25384.2,13,66,1088,-728,162.72,1,False,False,333.5833,0.692,0.6129,29.8267,61002.0,1.0,12.0,0.0171,-6.0,25.0,20.12,4.1,0.4,6.0,15.0,187.0,0.96,5.0,-1.0,5.67,3.0,0
ACC-1065,17457.94,209495.28,94,2549,1237,-877,185.72,2,False,True,1385.8333,0.8111,0.325,30.1233,62861.0,1.0,12.0,-0.0474,203.0,71.0,29.859,3.522,0.155,15.0,9.0,9.0,0.845,6.0,0.0,5.33,3.0,0
ACC-1066,11003.76,132045.12,36,3818,468,-108,305.66,2,True,False,716.5,0.9073,0.5833,25.9125,39814.0,1.0,12.0,0.0573,-192.0,23.0,21.435,3.4,0.261,8.0,5.0,171.0,1.391,8.0,2.0,7.33,3.0,0
ACC-1067,218.18,2618.16,2,12,92,268,109.09,0,False,False,27.3333,0.5,0.1667,20.1833,0.0,0.0,3.0,0.0,-1.0,3.0,68.667,3.5,0.0,3.0,27.0,999.0,1.0,10.0,0.0,10.0,1.0,0
ACC-1068,228.68,2744.16,1,17,298,62,228.68,0,False,False,19.4444,0.0,0.4306,23.9689,0.0,0.0,9.0,0.0,1.0,8.0,21.125,4.4,0.375,1.0,49.0,116.0,0.375,5.0,1.0,4.67,3.0,0
ACC-1069,772.35,9268.2,1,31,611,109,772.35,0,True,False,18.3333,0.0,0.4062,25.81,0.0,0.0,12.0,-0.0678,-2.0,8.0,11.75,4.143,0.375,1.0,87.0,236.0,0.5,5.0,0.0,5.0,0.0,0
ACC-1070,15293.22,183518.64,195,3795,440,280,78.43,2,False,True,3778.0833,0.6962,0.5375,32.7175,0.0,0.0,12.0,-0.0346,330.0,72.0,29.014,3.73,0.208,11.0,2.0,111.0,0.611,8.0,0.0,8.0,3.0,0
ACC-1071,2093.97,25127.64,18,136,828,-468,116.33,1,False,True,440.0,0.5372,0.3215,24.1442,54664.0,1.0,12.0,-0.0154,2.0,16.0,30.812,3.5,0.188,2.0,15.0,15.0,0.5,9.0,0.0,9.0,2.0,0
ACC-1072,470.85,5650.2,2,47,285,75,235.42,0,True,False,23.6667,0.5556,0.3333,29.5356,0.0,0.0,9.0,0.0286,-4.0,10.0,14.9,3.5,0.2,2.0,21.0,93.0,0.6,9.0,2.0,8.0,2.0,0
ACC-1073,12454.84,149458.08,89,3347,451,-91,139.94,2,False,False,1432.5833,0.9317,0.3333,28.0192,0.0,0.0,12.0,-0.0118,-69.0,61.0,31.393,4.04,0.295,13.0,1.0,14.0,0.852,10.0,1.0,9.75,4.0,0
ACC-1074,678.51,8142.12,4,32,102,618,169.63,0,False,False,42.6667,0.3333,0.25,35.2133,0.0,0.0,3.0,0.0,2.0,3.0,75.667,5.0,0.0,3.0,24.0,999.0,1.0,6.0,1.0,5.5,2.0,0
ACC-1075,3727.64,44731.68,18,135,833,-473,207.09,1,False,False,452.1667,0.7314,0.393,23.9808,56140.0,1.0,12.0,0.1298,-1.0,17.0,17.294,4.0,0.294,3.0,39.0,349.0,0.706,10.0,0.0,10.0,1.0,0
ACC-1076,662.49,7949.88,3,7,628,92,220.83,0,False,True,29.0833,0.2498,0.1354,22.26,0.0,0.0,12.0,-0.6036,-10.0,21.0,14.905,2.444,0.429,4.0,34.0,73.0,0.762,3.0,-3.0,4.5,2.0,1
ACC-1077,307.2,3686.4,1,12,409,-49,307.2,0,False,False,17.1667,0.0833,0.1979,26.1408,0.0,0.0,12.0,0.0196,2.0,25.0,20.28,3.429,0.32,4.0,17.0,999.0,0.64,9.0,1.0,8.67,3.0,0
ACC-1078,2923.85,35086.2,18,62,1085,-725,162.44,1,False,True,418.4167,0.5928,0.393,29.8233,67040.0,1.0,12.0,0.0705,-53.0,19.0,23.368,3.706,0.263,5.0,5.0,999.0,1.052,6.0,-1.0,6.75,4.0,0
ACC-1079,21132.23,253586.76,67,2887,1117,-397,315.41,2,True,False,766.5833,0.6778,0.2708,27.3783,0.0,0.0,12.0,-0.0263,-166.0,51.0,32.902,4.024,0.157,11.0,3.0,3.0,0.863,4.0,-1.0,4.33,3.0,0
ACC-1080,3900.92,46811.04,22,60,158,562,177.31,1,False,True,379.2,0.518,0.4716,20.862,30488.0,1.0,5.0,0.0988,-7.0,9.0,31.111,3.857,0.0,4.0,25.0,999.0,0.741,5.0,1.0,4.5,2.0,0
ACC-1081,1627.68,19532.16,12,92,485,235,135.64,1,False,False,225.3333,0.6737,0.4586,26.4067,0.0,0.0,12.0,0.2076,-25.0,10.0,19.5,3.4,0.2,3.0,39.0,346.0,1.2,9.0,2.0,8.0,4.0,0
ACC-1082,409.92,4919.04,3,49,324,396,136.64,0,False,True,60.6,0.667,0.5625,32.952,0.0,0.0,10.0,0.0682,15.0,15.0,22.6,3.769,0.333,2.0,41.0,280.0,0.444,8.0,2.0,7.0,3.0,0
ACC-1083,1470.91,17650.92,20,139,308,52,73.55,1,False,True,257.8,0.825,0.4074,29.09,0.0,0.0,10.0,-0.023,-67.0,16.0,17.125,3.4,0.312,5.0,49.0,268.0,1.041,9.0,1.0,8.5,2.0,0
ACC-1084,402.63,4831.56,4,33,374,-14,100.66,0,False,False,42.3333,0.625,0.4583,31.2675,0.0,0.0,12.0,0.0744,7.0,7.0,45.286,3.667,0.143,2.0,14.0,999.0,1.142,8.0,-1.0,8.5,2.0,0
ACC-1085,3923.24,47078.88,6,155,1078,-358,653.87,1,False,True,175.75,0.5278,0.6308,27.4192,61403.0,1.0,12.0,-0.0365,0.0,26.0,17.885,4.0,0.385,6.0,51.0,195.0,0.923,9.0,1.0,8.67,3.0,0
ACC-1086,799.05,9588.6,4,5,335,385,199.76,0,True,False,28.625,0.3438,0.3594,19.3188,0.0,0.0,8.0,-0.4464,-14.0,22.0,19.182,2.071,0.409,0.0,117.0,156.0,0.0,1.0,-2.0,2.0,2.0,1
ACC-1087,623.22,7478.64,1,23,114,246,623.22,0,True,False,4.0,0.0,0.125,8.86,0.0,0.0,1.0,0.0,0.0,5.0,19.2,2.0,0.4,2.0,68.0,102.0,0.133,5.0,0.0,5.0,1.0,1
ACC-1088,20989.69,251876.28,72,2667,131,229,291.52,2,False,True,1552.25,0.6492,0.35,14.9625,23507.0,1.0,4.0,-0.0391,185.0,22.0,27.273,3.765,0.182,16.0,10.0,33.0,0.97,4.0,0.0,4.0,2.0,0
ACC-1089,2605.21,31262.52,23,161,957,-597,113.27,1,False,False,607.1667,0.7247,0.3037,26.0092,55559.0,1.0,12.0,0.2293,39.0,35.0,25.2,3.483,0.257,5.0,24.0,43.0,0.571,8.0,-1.0,8.5,2.0,0
ACC-1090,2003.0,24036.0,11,237,156,204,182.09,1,True,False,248.6,0.6906,0.5426,26.682,31598.0,1.0,5.0,-0.0269,38.0,4.0,21.0,4.0,0.5,2.0,36.0,999.0,0.833,7.0,0.0,7.0,1.0,0
ACC-1091,24970.96,299651.52,106,3687,448,-88,235.58,2,False,False,782.5556,0.3796,0.2722,23.2111,25279.0,1.0,9.0,-0.6476,-263.0,69.0,14.725,2.517,0.536,0.0,130.0,130.0,0.0,2.0,0.0,2.0,1.0,1
ACC-1092,872.22,10466.64,14,150,792,-432,62.3,1,False,False,385.1667,0.9465,0.5652,28.2292,79151.0,1.0,12.0,0.0103,24.0,22.0,25.136,4.062,0.273,7.0,1.0,167.0,1.272,9.0,2.0,8.0,2.0,0
ACC-1093,232.56,2790.72,3,33,109,611,77.52,0,False,True,23.0,0.1665,0.125,11.095,0.0,0.0,2.0,0.0,-20.0,1.0,75.0,3.0,0.0,0.0,101.0,999.0,0.0,1.0,0.0,1.0,1.0,1
ACC-1094,3264.42,39173.04,10,293,401,-41,326.44,1,True,False,165.8333,0.4917,0.607,30.7317,54757.0,1.0,12.0,0.002,22.0,30.0,28.633,3.458,0.233,8.0,16.0,118.0,1.067,8.0,0.0,8.0,3.0,0
ACC-1095,20320.9,243850.8,78,2515,478,242,260.52,2,False,True,1686.5833,0.6934,0.5167,21.2658,50722.0,1.0,12.0,0.056,487.0,43.0,21.581,3.514,0.302,8.0,4.0,141.0,0.744,10.0,3.0,8.67,3.0,0
ACC-1096,635.34,7624.08,4,27,201,159,158.84,0,False,False,16.75,0.25,0.2188,10.1725,0.0,0.0,4.0,-0.254,-11.0,10.0,33.0,2.333,0.5,0.0,96.0,192.0,0.0,5.0,0.0,5.0,1.0,1
ACC-1097,4299.82,51597.84,63,2923,270,90,68.25,2,True,False,1420.25,0.8829,0.4625,23.66,34876.0,1.0,8.0,0.0515,-246.0,43.0,21.674,3.6,0.209,20.0,3.0,48.0,1.24,8.0,0.0,8.0,1.0,0
ACC-1098,1268.39,15220.68,14,60,682,38,90.6,1,False,False,260.8571,0.602,0.255,12.54,27328.0,1.0,7.0,-0.3585,-122.0,36.0,15.694,2.714,0.472,0.0,157.0,191.0,0.0,2.0,0.0,2.0,1.0,1
ACC-1099,2358.45,28301.4,8,40,93,267,294.81,1,False,False,148.0,0.5417,0.6427,38.28,20688.0,1.0,3.0,0.0,-4.0,6.0,19.0,3.8,0.167,6.0,15.0,999.0,1.0,4.0,0.0,4.0,1.0,0
